SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
GBNWU_000002-T1	GBNWW_008619-T1	0.000000	0.068677	0.000010	769.607720	154.392280	2.325990	0.034426	924
GBNWU_000003-T1	GBNWW_008618-T1	0.012377	0.117044	0.105746	1223.291445	300.708555	5.890862	0.099088	1524
GBNWU_000004-T1	GBNWW_008617-T1	0.012334	0.069631	0.177139	1431.676459	323.323541	3.818282	0.068671	1866
GBNWU_000005-T1	GBNWW_008616-T1	0.010787	0.114481	0.094225	467.064146	87.935854	3.813682	0.081650	561
GBNWU_000006-T1	GBNWW_008615-T1	0.010735	0.148367	0.072354	1032.980819	227.019181	3.834539	0.106598	1260
GBNWU_000007-T1	GBNWW_008614-T1	0.054265	0.149713	0.362458	713.671320	267.328680	12.503051	0.240825	1119
GBNWU_000009-T1	GBNWW_008612-T1	0.006489	0.135387	0.047932	929.736425	207.263575	7.834180	0.089958	1137
GBNWU_000012-T1	GBNWW_008609-T1	0.002587	0.115925	0.022317	387.208914	83.791086	4.600000	0.068250	471
GBNWU_000013-T1	GBNWW_008608-T1	0.035499	0.181033	0.196092	827.480786	183.519214	3.468559	0.185751	1182
GBNWU_000011-T1	GBNWW_008610-T1	0.009168	0.102268	0.089651	3573.356486	983.643514	24.440144	0.087793	4722
GBNWU_000010-T1	GBNWW_008611-T1	0.036259	0.096474	0.375842	1118.894987	378.105013	10.351790	0.154404	1953
GBNWU_000015-T1	GBNWW_008605-T1	0.002632	0.155166	0.016961	1142.174274	246.825726	6.559829	0.089211	1389
GBNWU_000016-T1	GBNWW_008604-T1	0.003535	0.040983	0.086250	283.708689	100.291311	4.600000	0.039946	384
GBNWU_000017-T1	GBNWW_008603-T1	0.016848	0.160776	0.104790	1150.821977	220.178023	2.153054	0.119886	1431
GBNWU_000018-T1	GBNWW_008602-T1	0.028440	0.198630	0.143179	862.502111	238.497889	6.590860	0.195919	1128
GBNWU_000020-T1	GBNWW_008601-T1	0.003785	0.088949	0.042552	794.902717	195.097283	14.958423	0.061704	990
GBNWU_000021-T1	GBNWW_008600-T1	0.020088	0.120749	0.166362	1215.445951	311.554049	11.818701	0.121878	1530
GBNWU_000024-T1	GBNWW_008596-T1	0.005230	0.118487	0.044141	1536.028731	299.971269	9.575430	0.071203	1839
GBNWU_000022-T1	GBNWW_008599-T1	0.001084	0.102448	0.010580	1846.564031	385.435969	12.329671	0.055764	3294
GBNWU_000025-T1	GBNWW_008595-T1	0.000000	0.092661	0.000010	522.505205	104.494795	3.530629	0.046328	627
GBNWU_000026-T1	GBNWW_008594-T1	0.035684	0.180782	0.197389	1065.777885	185.222115	3.493472	0.171503	1524
GBNWU_000027-T1	GBNWW_008593-T1	0.010971	0.075696	0.144935	644.190119	126.809881	14.963893	0.064850	1068
GBNWU_000028-T1	GBNWW_008592-T1	0.001219	0.056340	0.021632	821.179157	165.820843	4.600000	0.031438	987
GBNWU_000029-T1	GBNWW_008591-T1	0.002338	0.075662	0.030906	2142.367644	539.632356	7.710714	0.051275	2685
GBNWU_000031-T1	GBNWW_008589-T1	0.005172	0.177538	0.029130	776.246292	159.753708	3.420492	0.103772	936
GBNWU_000030-T1	GBNWW_008590-T1	0.003829	0.072661	0.052703	1047.791655	353.208345	8.939075	0.063548	1401
