SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
GBNXA_000001-T1	GBNXB_014486-T1	0.001550	0.003603	0.430324	1291.335462	556.664538	4.600000	0.006506	2004
GBNXA_000002-T1	GBNXB_014487-T1	0.000000	0.005932	0.000010	379.744413	169.255587	4.600000	0.005486	552
GBNXA_000003-T1	GBNXB_014488-T1	0.002025	0.005965	0.339391	1483.818012	505.181988	1.872726	0.009076	1989
GBNXA_000004-T1	GBNXB_014492-T1	0.000000	0.000000	99.000000	418.595574	172.404426	4.600000	0.000000	684
GBNXA_000005-T1	GBNXB_014493-T1	0.017980	0.015592	1.153116	1027.387735	502.612265	1.526166	0.051587	1605
GBNXA_000006-T1	GBNXB_014494-T1	0.099086	0.162386	0.610189	981.409530	308.590470	0.966597	0.342686	2163
GBNXA_000012-T1	GBNXB_014503-T1	0.045820	0.089848	0.509974	874.507752	250.492248	0.493500	0.166870	1656
GBNXA_000014-T1	GBNXB_014506-T1	0.000000	0.002832	0.000010	876.272749	353.727251	4.600000	0.002444	2484
GBNXA_000015-T1	GBNXB_014507-T1	0.000479	0.011755	0.040771	2087.279458	687.720542	1.836922	0.009821	2775
GBNXA_000017-T1	GBNXB_014509-T1	0.000000	0.000000	99.000000	252.896176	122.103824	4.600000	0.000000	375
GBNXA_000025-T1	GBNXB_014517-T1	0.012845	0.024427	0.525847	680.583879	180.416121	0.772184	0.045815	888
GBNXA_000026-T1	GBNXB_014518-T1	0.000000	0.000000	99.000000	334.306313	151.693687	4.600000	0.000000	486
GBNXA_000027-T1	GBNXB_014519-T1	0.019532	0.033534	0.582435	285.383333	137.616667	0.444773	0.072262	486
GBNXA_000028-T1	GBNXB_014521-T1	0.000000	0.000000	99.000000	585.655821	272.344179	4.600000	0.000000	858
GBNXA_000029-T1	GBNXB_014522-T1	0.000687	0.000000	99.000000	1457.275251	594.724749	4.600000	0.001463	2052
GBNXA_000030-T1	GBNXB_014523-T1	0.000000	0.000000	99.000000	376.665679	148.334321	4.600000	0.000000	525
GBNXA_000031-T1	GBNXB_014527-T1	0.000252	0.001540	0.163367	3974.294513	1299.705487	1.804847	0.001708	5679
GBNXA_000032-T1	GBNXB_020802-T1	0.226125	3.325097	0.068006	287.777502	84.222498	1.514360	2.783240	408
GBNXA_000035-T1	GBNXB_014530-T1	0.000000	0.001658	0.000010	1472.069621	603.930379	4.600000	0.001447	2124
GBNXA_000036-T1	GBNXB_014533-T1	0.000000	0.001357	0.000010	1749.298697	737.701303	4.600000	0.001207	3450
GBNXA_000037-T1	GBNXB_014534-T1	0.000000	0.000000	99.000000	501.483707	224.516293	4.600000	0.000000	1014
GBNXA_000038-T1	GBNXB_014535-T1	0.000000	0.000000	99.000000	1224.604244	524.395756	4.600000	0.000000	1863
GBNXA_000039-T1	GBNXB_014536-T1	0.026885	0.022628	1.188095	587.022549	201.977451	1.215792	0.077385	942
GBNXA_000042-T1	GBNXB_014537-T1	0.036930	0.068697	0.537576	659.341756	186.658244	0.735488	0.131817	1905
GBNXA_000043-T1	GBNXB_014538-T1	0.000000	0.000000	99.000000	1059.634831	485.365169	4.600000	0.000000	1545
GBNXA_000046-T1	GBNXB_014541-T1	0.000000	0.000000	99.000000	294.132243	113.867757	4.600000	0.000000	408
GBNXA_000048-T1	GBNXB_014543-T1	0.013067	0.013187	0.990871	965.198047	267.801953	0.958123	0.039278	1359
GBNXA_000049-T1	GBNXB_004082-T1	0.194436	3.759858	0.051714	506.623198	150.376802	2.185842	3.031513	750
GBNXA_000051-T1	GBNXB_014545-T1	0.000719	0.000000	99.000000	1390.524596	619.475404	4.600000	0.001493	2379
GBNXA_000052-T1	GBNXB_014546-T1	0.011802	0.009385	1.257473	1067.558769	375.441231	1.169187	0.033519	1818
GBNXA_000054-T1	GBNXB_014551-T1	0.018579	0.003712	5.004797	299.914024	135.085976	6.095048	0.041886	531
GBNXA_000056-T1	GBNXB_014554-T1	0.126600	0.129740	0.975796	329.158268	123.841732	1.207019	0.382376	501
GBNXA_000057-T1	GBNXB_014555-T1	0.005564	0.005983	0.929939	1443.281897	503.718103	0.993282	0.017016	2793
GBNXA_000059-T1	GBNXB_014557-T1	0.364086	0.571259	0.637340	155.094452	36.905548	1.027706	1.211725	867
GBNXA_000065-T1	GBNXB_009955-T1	0.007282	0.010650	0.683781	1724.931115	615.068885	1.617380	0.024502	2937
GBNXA_000066-T1	GBNXB_009956-T1	0.027491	0.035916	0.765437	302.669177	81.330823	1.568948	0.087826	2592
GBNXA_000068-T1	GBNXB_009958-T1	0.000000	0.000000	99.000000	851.616810	372.383190	4.600000	0.000000	1431
GBNXA_000069-T1	GBNXB_009959-T1	0.216497	0.204052	1.060992	335.150007	123.849993	0.939371	0.639417	690
GBNXA_000070-T1	GBNXB_009961-T1	0.000000	0.000000	99.000000	1352.156143	606.843857	4.600000	0.000000	1959
GBNXA_000072-T1	GBNXB_009963-T1	0.000000	0.000000	99.000000	933.170608	395.829392	4.600000	0.000000	1524
GBNXA_000073-T1	GBNXB_020839-T1	0.058200	99.000000	0.000588	160.814118	40.185882	1.238141	59.518832	201
GBNXA_000075-T1	GBNXB_009966-T1	0.002683	0.006574	0.408083	2054.068664	534.931336	0.490582	0.010460	4767
GBNXA_000077-T1	GBNXB_009971-T1	0.000000	0.000000	99.000000	372.282234	158.717766	4.600000	0.000000	543
GBNXA_000078-T1	GBNXB_009972-T1	0.058485	0.079622	0.734531	1608.555176	458.444824	1.111921	0.189519	3093
GBNXA_000079-T1	GBNXB_009976-T1	0.028883	0.049189	0.587181	1391.295572	495.704428	1.635162	0.102651	2217
GBNXA_000082-T1	GBNXB_009224-T1	0.000000	0.000000	99.000000	902.498844	381.501156	4.600000	0.000000	2097
GBNXA_000083-T1	GBNXB_009225-T1	0.018003	0.034241	0.525779	702.721972	224.278028	1.299185	0.065795	1149
GBNXA_000084-T1	GBNXB_009226-T1	0.000000	0.002973	0.000010	1740.852730	674.147270	4.600000	0.002489	2415
GBNXA_000086-T1	GBNXB_009228-T1	0.000000	0.000000	99.000000	1783.214184	757.785816	4.600000	0.000000	2595
GBNXA_000088-T1	GBNXB_009230-T1	0.005884	0.006733	0.873906	682.603355	298.396645	4.041008	0.018426	1059
GBNXA_000089-T1	GBNXB_009231-T1	0.000000	0.001384	0.000010	3614.998344	1446.001656	4.600000	0.001187	5127
GBNXA_000090-T1	GBNXB_009234-T1	0.017329	0.023740	0.729958	929.368340	303.631660	1.843461	0.056723	1392
GBNXA_000091-T1	GBNXB_009236-T1	0.003351	0.004455	0.752223	1645.103685	562.896315	1.203924	0.010897	2637
GBNXA_000092-T1	GBNXB_009237-T1	0.000000	0.007776	0.000010	551.472799	258.527201	4.600000	0.007446	810
GBNXA_000094-T1	GBNXB_009240-T1	0.000000	0.000000	99.000000	921.155515	401.844485	4.600000	0.000000	1323
GBNXA_000096-T1	GBNXB_009244-T1	0.001364	0.005090	0.267910	2202.428436	986.571564	4.284044	0.007549	6855
GBNXA_000097-T1	GBNXB_011822-T1	0.138499	3.250823	0.042604	265.718443	76.281557	1.386219	2.498067	345
GBNXA_000098-T1	GBNXB_008776-T1	0.000000	0.003470	0.000010	656.115267	288.884733	4.600000	0.003182	945
GBNXA_000102-T1	GBNXB_008778-T1	0.022846	0.016805	1.359474	655.879009	256.120991	3.318255	0.063449	1005
GBNXA_000103-T1	GBNXB_008779-T1	0.005551	0.006398	0.867731	1205.350353	366.649647	1.294277	0.017247	1671
GBNXA_000108-T1	GBNXB_008784-T1	0.002454	0.000000	99.000000	408.309391	173.690609	4.600000	0.005164	612
GBNXA_000109-T1	GBNXB_008785-T1	0.000000	0.000000	99.000000	1071.762549	458.237451	4.600000	0.000000	1530
GBNXA_000110-T1	GBNXB_008786-T1	0.000000	0.000000	99.000000	352.921731	187.078269	4.600000	0.000000	540
GBNXA_000111-T1	GBNXB_008788-T1	0.000000	0.002779	0.000010	815.288999	360.711001	4.600000	0.002557	1503
GBNXA_000112-T1	GBNXB_008789-T1	0.013768	0.022469	0.612743	3079.172009	1039.827991	1.247986	0.047893	4644
GBNXA_000113-T1	GBNXB_008790-T1	0.000000	0.000000	99.000000	273.931255	134.068745	4.600000	0.000000	408
GBNXA_000115-T1	GBNXB_008795-T1	0.040822	0.063881	0.639030	667.158490	220.841510	0.964489	0.139670	2148
GBNXA_000116-T1	GBNXB_008796-T1	0.001399	0.003325	0.420753	715.420910	301.579090	4.600000	0.005911	1017
GBNXA_000117-T1	GBNXB_008799-T1	0.000000	0.003161	0.000010	699.828708	317.171292	4.600000	0.002957	1017
GBNXA_000119-T1	GBNXB_008800-T1	0.025722	0.040343	0.637573	709.041436	205.958564	2.278422	0.087039	1650
GBNXA_000122-T1	GBNXB_003862-T1	0.000000	0.000000	99.000000	406.707427	169.292573	4.600000	0.000000	576
GBNXA_000123-T1	GBNXB_003863-T1	0.000000	0.000000	99.000000	638.205274	255.794726	4.600000	0.000000	894
GBNXA_000124-T1	GBNXB_003865-T1	0.001407	0.003351	0.419827	711.569383	299.430617	4.600000	0.005947	1035
GBNXA_000125-T1	GBNXB_003867-T1	0.000000	0.000000	99.000000	221.440879	108.559121	4.600000	0.000000	330
GBNXA_000126-T1	GBNXB_003868-T1	0.032115	0.070846	0.453316	914.897224	270.102776	0.678906	0.122830	1515
GBNXA_000127-T1	GBNXB_003870-T1	0.001822	0.000000	99.000000	549.633345	233.366655	4.600000	0.003837	888
GBNXA_000130-T1	GBNXB_003876-T1	0.013318	0.021720	0.613182	1515.469423	467.530577	0.749564	0.045897	3132
GBNXA_000132-T1	GBNXB_003877-T1	0.002767	0.000000	99.000000	1086.398313	452.601687	3.976293	0.005860	1710
GBNXA_000135-T1	GBNXB_003881-T1	0.000993	0.002401	0.413577	1007.804330	417.195670	4.600000	0.004215	1425
GBNXA_000136-T1	GBNXB_003882-T1	0.000000	0.002774	0.000010	880.808086	361.191914	4.600000	0.002420	1302
GBNXA_000137-T1	GBNXB_003883-T1	0.002237	0.000000	99.000000	895.321977	355.678023	4.600000	0.004803	1353
GBNXA_000139-T1	GBNXB_003885-T1	0.007189	0.014896	0.482597	1852.277300	457.722700	0.431067	0.026149	2358
GBNXA_000142-T1	GBNXB_016111-T1	0.295173	2.937742	0.100476	198.751095	50.248905	1.092654	2.485354	285
GBNXA_000145-T1	GBNXB_003892-T1	0.000565	0.001305	0.432900	1770.969691	767.030309	4.600000	0.002366	2628
GBNXA_000146-T1	GBNXB_003893-T1	0.000000	0.003347	0.000010	624.384218	299.615782	4.600000	0.003256	945
GBNXA_000147-T1	GBNXB_003004-T1	0.217896	4.180247	0.052125	804.602839	263.397161	1.481350	3.585351	1098
GBNXA_000148-T1	GBNXB_003895-T1	0.002418	0.003312	0.730118	828.417172	302.582828	1.964153	0.007972	1305
GBNXA_000150-T1	GBNXB_003897-T1	0.013615	0.024620	0.552979	574.484037	175.515963	1.170768	0.048571	1434
GBNXA_000152-T1	GBNXB_003900-T1	0.011399	0.018291	0.623229	1414.483426	388.516574	0.640406	0.038653	1887
GBNXA_000153-T1	GBNXB_003901-T1	0.000000	0.000000	99.000000	464.690916	192.309084	4.600000	0.000000	657
GBNXA_000154-T1	GBNXB_003902-T1	0.000000	0.000000	99.000000	996.859439	398.140561	4.600000	0.000000	1395
GBNXA_000155-T1	GBNXB_017516-T1	0.018367	0.030912	0.594161	358.283031	148.716969	3.500757	0.066141	588
GBNXA_000157-T1	GBNXB_017517-T1	0.022139	0.034320	0.645060	645.684918	206.315082	1.510110	0.075265	999
GBNXA_000158-T1	GBNXB_017518-T1	0.000000	0.000000	99.000000	225.243486	104.756514	4.600000	0.000000	330
GBNXA_000159-T1	GBNXB_017519-T1	0.004802	0.007909	0.607069	1044.749004	254.250996	0.632122	0.016230	1380
GBNXA_000160-T1	GBNXB_017520-T1	0.063010	0.097080	0.649051	402.986799	173.013201	2.062785	0.219730	1113
