SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
GBNWX_000002-T1	GBNWY_007112-T1	0.000000	0.000000	99.000000	841.971885	346.028115	4.600000	0.000000	1188
GBNWX_000003-T1	GBNWY_007113-T1	0.007874	0.005793	1.359132	298.203234	115.796766	4.600000	0.021875	453
GBNWX_000004-T1	GBNWY_007114-T1	0.000000	0.000000	99.000000	366.420396	149.579604	4.600000	0.000000	516
GBNWX_000005-T1	GBNWY_007115-T1	0.000000	0.000000	99.000000	543.090608	194.909392	4.600000	0.000000	738
GBNWX_000006-T1	GBNWY_007116-T1	0.000000	0.000000	99.000000	761.852439	327.147561	4.600000	0.000000	1089
GBNWX_000007-T1	GBNWY_007117-T1	0.000000	0.000000	99.000000	490.042577	193.957423	4.600000	0.000000	684
GBNWX_000008-T1	GBNWY_007118-T1	0.000000	0.000000	99.000000	450.220068	185.779932	4.600000	0.000000	636
GBNWX_000012-T1	GBNWY_007121-T1	0.000000	0.000000	99.000000	785.771874	279.228126	4.600000	0.000000	1065
GBNWX_000013-T1	GBNWY_007122-T1	0.000000	0.000000	99.000000	617.024430	264.975570	4.600000	0.000000	882
GBNWX_000015-T1	GBNWY_007125-T1	0.000000	0.000000	99.000000	929.524422	396.475578	4.600000	0.000000	1326
GBNWX_000016-T1	GBNWY_007126-T1	0.000000	0.000000	99.000000	232.044590	88.955410	4.600000	0.000000	321
GBNWX_000017-T1	GBNWY_007127-T1	0.000000	0.000000	99.000000	268.579807	100.420193	4.600000	0.000000	369
GBNWX_000018-T1	GBNWY_007128-T1	0.000000	0.000000	99.000000	1667.686378	618.313622	4.600000	0.000000	2286
GBNWX_000020-T1	GBNWY_007130-T1	0.000000	0.002110	0.000010	2332.943304	949.056696	4.600000	0.001831	3294
GBNWX_000021-T1	GBNWY_007131-T1	0.000988	0.000000	99.000000	1012.404543	400.595457	4.600000	0.002125	1701
GBNWX_000024-T1	GBNWY_007133-T1	0.005195	0.004472	1.161817	2608.711014	1234.288986	6.119671	0.014889	3960
GBNWX_000025-T1	GBNWY_007134-T1	0.000000	0.000000	99.000000	370.895344	145.104656	4.600000	0.000000	516
GBNWX_000026-T1	GBNWY_007135-T1	0.000000	0.000000	99.000000	287.516738	96.483262	4.600000	0.000000	384
GBNWX_000027-T1	GBNWY_007136-T1	0.000000	0.000000	99.000000	1332.884495	587.115505	4.600000	0.000000	1920
GBNWX_000029-T1	GBNWY_007138-T1	0.000000	0.000000	99.000000	1806.602707	695.397293	4.600000	0.000000	2502
GBNWX_000030-T1	GBNWY_007139-T1	0.000000	0.000000	99.000000	1193.055134	483.944866	4.600000	0.000000	1677
GBNWX_000031-T1	GBNWY_007140-T1	0.000387	0.000000	99.000000	2583.804031	1106.195969	4.600000	0.000813	3792
GBNWX_000032-T1	GBNWY_007141-T1	0.000000	0.000000	99.000000	503.512943	198.487057	4.600000	0.000000	702
GBNWX_000034-T1	GBNWY_007143-T1	0.001156	0.000000	99.000000	865.448376	385.551624	4.600000	0.002400	1254
GBNWX_000035-T1	GBNWY_007144-T1	0.000577	0.000000	99.000000	1733.883276	699.116724	4.600000	0.001234	2883
GBNWX_000036-T1	GBNWY_007145-T1	0.002030	0.002852	0.711598	986.653940	351.346060	4.600000	0.006737	1338
GBNWX_000038-T1	GBNWY_007147-T1	0.000000	0.002228	0.000010	1242.469004	449.530996	4.600000	0.001776	1692
GBNWX_000043-T1	GBNWY_007152-T1	0.000000	0.000000	99.000000	666.523057	278.476943	4.600000	0.000000	945
GBNWX_000044-T1	GBNWY_007153-T1	0.000000	0.000000	99.000000	814.548499	349.451501	4.600000	0.000000	1164
GBNWX_000047-T1	GBNWY_007157-T1	0.001760	0.000000	99.000000	569.046857	237.953143	4.600000	0.003722	807
GBNWX_000048-T1	GBNWY_007158-T1	0.000000	0.000000	99.000000	522.994040	206.005960	4.600000	0.000000	729
GBNWX_000050-T1	GBNWY_007160-T1	0.000000	0.000000	99.000000	2083.704561	895.295439	4.600000	0.000000	2979
GBNWX_000051-T1	GBNWY_007161-T1	0.000000	0.000000	99.000000	675.501491	284.498509	4.600000	0.000000	960
GBNWX_000052-T1	GBNWY_007162-T1	0.000000	0.000000	99.000000	1278.140382	539.859618	4.600000	0.000000	1818
GBNWX_000053-T1	GBNWY_007163-T1	0.000699	0.000000	99.000000	1430.957566	624.042434	4.600000	0.001461	2055
GBNWX_000054-T1	GBNWY_007164-T1	0.000000	0.000000	99.000000	1042.234235	445.765765	4.600000	0.000000	1488
GBNWX_000055-T1	GBNWY_007165-T1	0.000577	0.000000	99.000000	1733.551359	702.448641	4.600000	0.001232	2547
GBNWX_000056-T1	GBNWY_007166-T1	0.000000	0.000000	99.000000	2435.322762	1002.677238	4.600000	0.000000	3438
GBNWX_000057-T1	GBNWY_007167-T1	0.000000	0.000000	99.000000	793.261232	340.738768	4.600000	0.000000	1134
GBNWX_000059-T1	GBNWY_007168-T1	0.001286	0.000000	99.000000	778.004601	298.995399	4.600000	0.002788	1077
GBNWX_000060-T1	GBNWY_007169-T1	0.000000	0.000000	99.000000	463.975208	178.024792	4.600000	0.000000	642
GBNWX_000061-T1	GBNWY_007170-T1	0.000000	0.000000	99.000000	748.129931	307.870069	4.600000	0.000000	1056
GBNWX_000062-T1	GBNWY_007171-T1	0.000000	0.000000	99.000000	1241.728747	480.271253	4.600000	0.000000	1722
GBNWX_000063-T1	GBNWY_007172-T1	0.000000	0.000000	99.000000	690.802410	293.197590	4.600000	0.000000	984
GBNWX_000064-T1	GBNWY_007173-T1	0.000000	0.000000	99.000000	461.829563	183.170437	4.600000	0.000000	645
GBNWX_000065-T1	GBNWY_007174-T1	0.000000	0.000000	99.000000	562.355385	220.644615	4.600000	0.000000	783
GBNWX_000068-T1	GBNWY_007177-T1	0.000000	0.000000	99.000000	538.668417	223.331583	4.600000	0.000000	762
GBNWX_000071-T1	GBNWY_007180-T1	0.000000	0.000000	99.000000	407.538972	156.461028	4.600000	0.000000	564
GBNWX_000069-T1	GBNWY_007178-T1	0.000000	0.000000	99.000000	1739.936690	720.063310	4.600000	0.000000	2460
GBNWX_000072-T1	GBNWY_007181-T1	0.000000	0.000000	99.000000	1050.541381	413.458619	4.600000	0.000000	1500
GBNWX_000075-T1	GBNWY_007184-T1	0.000000	0.000000	99.000000	482.368128	189.631872	4.600000	0.000000	672
GBNWX_000076-T1	GBNWY_007185-T1	0.000000	0.000000	99.000000	216.830152	86.169848	4.600000	0.000000	303
GBNWX_000078-T1	GBNWY_007187-T1	0.000000	0.000000	99.000000	306.548652	98.451348	4.600000	0.000000	405
GBNWX_000079-T1	GBNWY_007188-T1	0.000000	0.000000	99.000000	1662.430083	677.569917	4.600000	0.000000	2340
GBNWX_000080-T1	GBNWY_007189-T1	0.000000	0.000000	99.000000	315.344785	116.655215	4.600000	0.000000	432
GBNWX_000082-T1	GBNWY_007191-T1	0.006071	0.000000	99.000000	496.494070	205.505930	4.600000	0.012881	981
GBNWX_000083-T1	GBNWY_007192-T1	0.000000	0.000000	99.000000	160.989714	67.010286	4.600000	0.000000	228
GBNWX_000084-T1	GBNWY_007193-T1	0.000000	0.000000	99.000000	841.531271	310.468729	4.600000	0.000000	1152
GBNWX_000085-T1	GBNWY_009385-T1	0.029658	0.065224	0.454716	536.193711	102.806289	0.564246	0.106141	648
GBNWX_000086-T1	GBNWY_009384-T1	0.000000	0.000000	99.000000	234.454876	104.545124	4.600000	0.000000	339
GBNWX_000088-T1	GBNWY_009382-T1	0.000000	0.000000	99.000000	370.289670	136.710330	4.600000	0.000000	507
GBNWX_000089-T1	GBNWY_009381-T1	0.000000	0.000000	99.000000	308.698302	117.301698	4.600000	0.000000	426
GBNWX_000090-T1	GBNWY_009380-T1	0.000000	0.000000	99.000000	1183.912894	505.087106	4.600000	0.000000	1689
